doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,snapshot_year,held_by,kinship,related_to,chamber,constituency,mandate_years,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
empire-parlementaires-financ-1932-afc92e,prevoyanceouest,Prévoyance de l'Ouest,babin-chevaye-j,Jean Babin-Chevaye,Babin-Chevaye,Jean,administrateur,1932,1932,self,,,Senate,Loire-Inférieure,1920-1936,Parlementaires et financiers,La Prévoyance de l'Ouest,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Babin-Chevaye,prefix,roster
empire-parlementaires-financ-1932-afc92e,prevoyanceouest,Prévoyance de l'Ouest,babin-chevaye-j,Jean Babin-Chevaye,Babin-Chevaye,Jean,administrateur,1932,1932,self,,,Senate,Loire-Inférieure,1920-1936,Parlementaires et financiers,La Prévoyance de l'Ouest,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Babin-Chevaye,prefix,roster
empire-parlementaires-financ-1932-afc92e,pecheriesvapeur,Société nouvelle des pêcheries à vapeur,babin-chevaye-j,Jean Babin-Chevaye,Babin-Chevaye,Jean,administrateur,1932,1932,self,,,Senate,Loire-Inférieure,1920-1936,Parlementaires et financiers,Société nouvelle des pêcheries à vapeur,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Babin-Chevaye,prefix,roster
empire-parlementaires-financ-1932-afc92e,navigationtransoceanique,Société Navigation transocéanique,babin-chevaye-j,Jean Babin-Chevaye,Babin-Chevaye,Jean,administrateur,1932,1932,self,,,Senate,Loire-Inférieure,1920-1936,Parlementaires et financiers,Société de navigation transocéanique,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Babin-Chevaye,prefix,roster
empire-parlementaires-financ-1932-afc92e,marseillaisecredit,Marseillaise de crédit,barety-l,Léon Baréty,Baréty,Léon,administrateur,1932,1932,self,,,Chamber of Deputies,Alpes-Maritimes,1919-1942,Parlementaires et financiers,Société marseillaise de crédit,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Léon Baréty,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,frseafriqueoccidentalecfao,Compagnie frse de l’Afrique occidentale (CFAO),barety-l,Léon Baréty,Baréty,Léon,administrateur,1932,1932,self,,,Chamber of Deputies,Alpes-Maritimes,1919-1942,Parlementaires et financiers,Compagnie française de l'Afrique occidentale [CFAO],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Léon Baréty,prefix,roster
empire-parlementaires-financ-1932-afc92e,navigationmixte,Navigation mixte,barety-l,Léon Baréty,Baréty,Léon,administrateur,1932,1932,self,,,Chamber of Deputies,Alpes-Maritimes,1919-1942,Parlementaires et financiers,Compagnie de Navigation mixte,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Léon Baréty,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,hydroelectriquereunionhe,Société hydro-électrique de la Réunion (S.H.E,benard-l,Léonus Bénard,Bénard,Léonus,administrateur,1932,1932,self,,,Senate,Réunion,,Parlementaires et financiers,Société hydro-électrique de la Réunion,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Léonus Bénard,prefix,roster
empire-parlementaires-financ-1932-afc92e,unionelectriquerurale,Union électrique rurale,benazet-p,Paul Bénazet,Bénazet,Paul,administrateur,1932,1932,self,,,Chamber of Deputies,Indre,1905-1932,Parlementaires et financiers,Union électrique rurale*,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Bénazet,prefix,roster
empire-parlementaires-financ-1932-afc92e,internationaleminiereindustrielleestanera,Cie internationale minière et industrielle Estañera,benazet-p,Paul Bénazet,Bénazet,Paul,administrateur,1932,1932,self,,,Chamber of Deputies,Indre,1905-1932,Parlementaires et financiers,Compagnie internationale et minière Estanera,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Bénazet,prefix,roster
empire-parlementaires-financ-1932-afc92e,navigationtransportsguyane,Société française de navigation et de transports de la Guyane,blacque-belair-a,Aimery Blacque-Belair,Blacque-Belair,Aimery,administrateur,1932,1932,self,,,Chamber of Deputies,Seine,1928-1936,Parlementaires et financiers,Navigation et transports de la Guyane,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Aimery Blacque-Belair,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,providenceincendie,Providence-Incendie,blois-l,Louis Blois,Blois,Louis,administrateur,1932,1932,self,,,Senate,Maine-et-Loire,,Parlementaires et financiers,La Providence-Incendie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Blois,prefix,roster
empire-parlementaires-financ-1932-afc92e,cheminsferdahomey,Cie française de chemins de fer du Dahomey,bougere-f,Ferdinand Bougère,Bougère,Ferdinand,administrateur,1932,1932,self,,,Chamber of Deputies,Maine-et-Loire,1898-1933,Parlementaires et financiers,Compagnie française des chemins de fer au Dahomey,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Ferdinand Bougère,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,caissecommercialeindustrielleparis,Caisse commerciale et industrielle de Paris,bouilloux-lafont-m,Maurice Bouilloux-Lafont,Bouilloux-Lafont,Maurice,administrateur,1932,1932,self,,,Chamber of Deputies,Finistère,1914-1932,Parlementaires et financiers,Caisse commerciale et industrielle de Paris,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Bouilloux-Lafont,prefix,roster
empire-parlementaires-financ-1932-afc92e,creditfoncierbresil,du Crédit foncier du Brésil,bouilloux-lafont-m,Maurice Bouilloux-Lafont,Bouilloux-Lafont,Maurice,administrateur,1932,1932,self,,,Chamber of Deputies,Finistère,1914-1932,Parlementaires et financiers,Crédit foncier du Brésil,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Bouilloux-Lafont,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,sudenerutilisationdeveloppementenergie,SUDENER (Utilisation et développement de l’énergie)(ex-Sud-Lumière),bouilloux-lafont-m,Maurice Bouilloux-Lafont,Bouilloux-Lafont,Maurice,administrateur,1932,1932,self,,,Chamber of Deputies,Finistère,1914-1932,Parlementaires et financiers,Sud-Lumière,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Bouilloux-Lafont,prefix,roster
empire-parlementaires-financ-1932-afc92e,blanchimenttextiles,Blanchiment des textiles,bouvart-p,Paul Bouvart,Bouvart,Paul,administrateur,1932,1932,self,,,Senate,Eure-et-Loir,,Parlementaires et financiers,Société de Blanchiment des Textiles,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Bouvart,prefix,roster
empire-parlementaires-financ-1932-afc92e,bordelaisemarocf,"Sté bordelaise du Maroc — Sté an., f",buhan-e,Eugène Buhan,Buhan,Eugène,administrateur,1932,1932,self,,,Senate,Gironde,1920-1933,Parlementaires et financiers,Compagnie bordelaise du Maroc,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Eugène Buhan,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,papeteriesgascognepeytoureauxjarnac,"Papeteries de Gascogne (> Peytoureaux, Jarnac)",cadilhon-c,Charles Cadilhon,Cadilhon,Charles,administrateur,1932,1932,self,,,Senate,Landes,,Parlementaires et financiers,Papeteries de Gascogne,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Charles Cadilhon,prefix,roster
empire-parlementaires-financ-1932-afc92e,tramwayselectriquesoran,Tramways électriques d'Oran,chapsal-f,Fernand Chapsal,Chapsal,Fernand,administrateur,1932,1932,self,,,Senate,Charente-Inférieure,1921-1939,Parlementaires et financiers,Tramways électriques d'Oran*,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Fernand Chapsal,prefix,roster
empire-parlementaires-financ-1932-afc92e,ateliersconstructionselectriquescharleroiacec,Ateliers de constructions électriques de Charleroi (ACEC),clementel-e,Étienne Clémentel,Clémentel,Étienne,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1919,Parlementaires et financiers,Ateliers de construction éléctrique de Charleroi [ACEC ],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Étienne Clémentel,prefix,roster
empire-parlementaires-financ-1932-afc92e,etablissementskellerleleux,des Établissements Keller-Leleux,clementel-e,Étienne Clémentel,Clémentel,Étienne,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1919,Parlementaires et financiers,Établissements Keller-Leleux,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Étienne Clémentel,prefix,roster
empire-parlementaires-financ-1932-afc92e,glacesverresspeciauxnordfranceboussoisfusionavecsouchonneuvesel,Glaces et verres spéciaux du Nord de la France (Boussois) fusion avec Souchon-Neuvesel en,clementel-e,Étienne Clémentel,Clémentel,Étienne,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1919,Parlementaires et financiers,Glaces et verres,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Étienne Clémentel,prefix,roster
empire-parlementaires-financ-1932-afc92e,africainecommerce,Compagnie Africaine de Commerce,cosnier-h,Henri Cosnier,Cosnier,Henri,administrateur,1932,1932,self,,,Chamber of Deputies,,1906-1919,Parlementaires et financiers,Compagnie africaine de commerce,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Cosnier,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,mediterranee,Cie générale de la Méditerranée,debierre-c,Charles Debierre,Debierre,Charles,administrateur,1932,1932,self,,,Senate,Nord,,Parlementaires et financiers,Compagnie générale de la Méditerranée,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Charles Debierre,exact_single_token,roster
empire-parlementaires-financ-1932-afc92e,financierecimentsindustrie,"Financière des Ciments et de l'industrie, puis Compagnie industrielle des ciments",deligne-m,Maurice Deligne,Deligne,Maurice,administrateur,1932,1932,self,,,Chamber of Deputies,Nord,1928-1936,Parlementaires et financiers,Société financière des ciments et de l'industrie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Deligne,prefix,roster
empire-parlementaires-financ-1932-afc92e,francoafricaineetudesparticipations,Société franco-africaine d'études et de participations,diagne-b,Biaise Diagne,Diagne,Biaise,administrateur,1932,1932,self,,,Chamber of Deputies,Sénégal,1914-1934,Parlementaires et financiers,Société franco-africaine d'études et de participations,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Biaise Diagne,prefix,roster
empire-parlementaires-financ-1932-afc92e,grandsmoulinspantinparis,Grands Moulins de Pantin-Paris,diebolt-weber-m,Michel Diebolt-Weber,Diebolt-Weber,Michel,administrateur,1932,1932,self,,,Senate,Bas-Rhin,,Parlementaires et financiers,Grands Moulins de Pantin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Michel Diebolt-Weber,prefix,roster
empire-parlementaires-financ-1932-afc92e,grandsmoulinsstrasbourg,Grands Moulins de Strasbourg,diebolt-weber-m,Michel Diebolt-Weber,Diebolt-Weber,Michel,administrateur,1932,1932,self,,,Senate,Bas-Rhin,,Parlementaires et financiers,Grands Moulins de Strasbourg,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Michel Diebolt-Weber,prefix,roster
empire-parlementaires-financ-1932-afc92e,parisiennemachinesoutils,Société parisienne de machines-outils,diebolt-weber-m,Michel Diebolt-Weber,Diebolt-Weber,Michel,administrateur,1932,1932,self,,,Senate,Bas-Rhin,,Parlementaires et financiers,Machines-outils,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Michel Diebolt-Weber,prefix,roster
empire-parlementaires-financ-1932-afc92e,phosphatesmzaita,"Compagnie des Phosphates du M'Zaïta, puis",dior-l,Lucien Dior,Dior,Lucien,administrateur,1932,1932,self,,,Chamber of Deputies,Manche,1906-1932,Parlementaires et financiers,Phosphates du M'Zaïta,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Lucien Dior,prefix,roster
empire-parlementaires-financ-1932-afc92e,usinesdior,Usines Dior,dior-l,Lucien Dior,Dior,Lucien,administrateur,1932,1932,self,,,Chamber of Deputies,Manche,1906-1932,Parlementaires et financiers,Usines Dior,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Lucien Dior,prefix,roster
empire-parlementaires-financ-1932-afc92e,phosphatesmzaita,"Compagnie des Phosphates du M'Zaïta, puis",dior-m,Maurice Dior,Dior,Maurice,president,1932,1932,relative,gendre,Lucien Dior,Chamber of Deputies,Manche,1906-1932,Parlementaires et financiers,Phosphates de M’Zaïta,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Dior,prefix,roster
empire-parlementaires-financ-1932-afc92e,indochinoiseelectricite,Société Indochinoise d'électricité,dior-m,Maurice Dior,Dior,Maurice,administrateur,1932,1932,relative,gendre,Lucien Dior,Chamber of Deputies,Manche,1906-1932,Parlementaires et financiers,Société indochinoise d’électricité,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Dior,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,eauxmineralesevianbains,Eaux minérales d’Évian-les-Bains,donadei-a,Alfred Donadei,Donadei,Alfred,administrateur,1932,1932,self,,,Chamber of Deputies,,1906-1914,Parlementaires et financiers,Eaux minérales d'Évian,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Alfred Donadei,prefix,roster
empire-parlementaires-financ-1932-afc92e,meunierelevantdamasjaffa,"Société Meunière du Levant, Damas, Jaffa",donon-m,Marcel Donon,Donon,Marcel,administrateur,1932,1932,self,,,Senate,Loiret,1920-1941,Parlementaires et financiers,Société meunière du Levant,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Marcel Donon,prefix,roster
empire-parlementaires-financ-1932-afc92e,creditcentraldeveloppementminoterieindustriecommerce,"Crédit central pour le développement de la minoterie, de l'industrie et du commerce",donon-m,Marcel Donon,Donon,Marcel,administrateur,1932,1932,self,,,Senate,Loiret,1920-1941,Parlementaires et financiers,Crédit central pour le développement de la minoterie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Marcel Donon,prefix,roster
empire-parlementaires-financ-1932-afc92e,banqueitalienneescomptebancaitalianadiscontorome,"Banque italienne d'escompte Banca italiana di sconto, Rome",dreyfus-l,Louis Dreyfus,Dreyfus,Louis,administrateur,1932,1932,self,,,Chamber of Deputies,Alpes-Maritimes,,Parlementaires et financiers,Banca Italiana di Sconto,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Dreyfus,prefix,roster
empire-parlementaires-financ-1932-afc92e,plantationskantroy,des Plantations de Kantroy,rheims-j,Jean Rheims,Rheims,Jean,administrateur,1932,1932,relative,fille,Louis Dreyfus,Chamber of Deputies,Alpes-Maritimes,,Parlementaires et financiers,Plantations de Kantroy,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Rheims,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,manufacturesindochinoisescigarettes,Manufactures indochinoises de cigarettes,rheims-j,Jean Rheims,Rheims,Jean,administrateur,1932,1932,relative,fille,Louis Dreyfus,Chamber of Deputies,Alpes-Maritimes,,Parlementaires et financiers,Manufactures indochinoises de cigarettes,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Rheims,prefix,roster
empire-parlementaires-financ-1932-afc92e,banquestrasbourg,Banque de Strasbourg,eccard-f,François Eccard,Eccard,François,president,1932,1932,self,,,Senate,Bas-Rhin,,Parlementaires et financiers,Banque de Strasbourg,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Eccard,prefix,roster
empire-parlementaires-financ-1932-afc92e,forgesstrasbourg,Forges de Strasbourg,eccard-f,François Eccard,Eccard,François,administrateur,1932,1932,self,,,Senate,Bas-Rhin,,Parlementaires et financiers,Forges de Strasbourg,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Eccard,prefix,roster
empire-parlementaires-financ-1932-afc92e,francotunisienneentreprisestravauxmetalliques,Société Franco-Tunisienne d’Entreprises et de travaux métalliques,elby-j,Jules Elby,Elby,Jules,administrateur,1932,1932,self,,,Senate,Pas-de-Calais,1923-1933,Parlementaires et financiers,Travaux métalliques,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jules Elby,prefix,roster
empire-parlementaires-financ-1932-afc92e,africaineimportationcharbonsbriquettesnordpascalais,Société Africaine d’Importation de charbons et briquettes du Nord et du Pas-de-Calais,elby-j,Jules Elby,Elby,Jules,administrateur,1932,1932,self,,,Senate,Pas-de-Calais,1923-1933,Parlementaires et financiers,Société africaine d'importation de charbons et briquettes du Nord et du Pas-de-Calais,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jules Elby,prefix,roster
empire-parlementaires-financ-1932-afc92e,miniereterresrougesauduntichemoselle,"Minière des Terres rouges (à Audun-le-Tiche, Moselle)",farjon-r,Roger Farjon,Farjon,Roger,administrateur,1932,1932,self,,,Senate,Pas-de-Calais,1920-1942,Parlementaires et financiers,Société minière des Terres Rouges,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Roger Farjon,prefix,roster
empire-parlementaires-financ-1932-afc92e,banqueunionmarocaine,Banque de l'union marocaine,fels-a,André Fels,Fels,André,administrateur,1932,1932,self,,,Chamber of Deputies,Seine-et-Oise,1928-1932,Parlementaires et financiers,Banque de l'union marocaine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,André Fels,prefix,roster
empire-parlementaires-financ-1932-afc92e,eauxmineralesvittel,Eaux minérales de Vittel,flayelle-m,Maurice Flayelle,Flayelle,Maurice,administrateur,1932,1932,self,,,Chamber of Deputies,,1904-1926,Parlementaires et financiers,Eaux minérales de Vittel,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Flayelle,prefix,roster
empire-parlementaires-financ-1932-afc92e,hispanosuiza,Hispano-Suiza,forgeot-p,Pierre Forgeot,Forgeot,Pierre,administrateur,1932,1932,self,,,Chamber of Deputies,Marne,"1914-1924, 1928-1936",Parlementaires et financiers,Société française Hispano-Suiza,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Forgeot,prefix,roster
empire-parlementaires-financ-1932-afc92e,urbaineseineaccidents,L’Urbaine et La Seine-accidents,fournier-sarloveze-r,Robert Fournier-Sarlovèze,Fournier-Sarlovèze,Robert,administrateur,1932,1932,self,,,Chamber of Deputies,Oise,"1910-1914, 1919-1932",Parlementaires et financiers,L'Urbaine et la Seine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Robert Fournier-Sarlovèze,prefix,roster
empire-parlementaires-financ-1932-afc92e,urbainevie,L’Urbaine-Vie,fournier-sarloveze-r,Robert Fournier-Sarlovèze,Fournier-Sarlovèze,Robert,administrateur,1932,1932,self,,,Chamber of Deputies,Oise,"1910-1914, 1919-1932",Parlementaires et financiers,Urbaine-Vie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Robert Fournier-Sarlovèze,prefix,roster
empire-parlementaires-financ-1932-afc92e,urbaineincendie,L’Urbaine-Incendie,fournier-sarloveze-r,Robert Fournier-Sarlovèze,Fournier-Sarlovèze,Robert,administrateur,1932,1932,self,,,Chamber of Deputies,Oise,"1910-1914, 1919-1932",Parlementaires et financiers,Urbaine-Incendie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Robert Fournier-Sarlovèze,prefix,roster
empire-parlementaires-financ-1932-afc92e,urbainecapitalisation,L’Urbaine-Capitalisation (ex-Nord-Capitalisation),fournier-sarloveze-r,Robert Fournier-Sarlovèze,Fournier-Sarlovèze,Robert,administrateur,1932,1932,self,,,Chamber of Deputies,Oise,"1910-1914, 1919-1932",Parlementaires et financiers,Urbaine- Capitalisation,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Robert Fournier-Sarlovèze,prefix,roster
empire-parlementaires-financ-1932-afc92e,pyreneenneenergieelectrique,Société Pyrénéenne d'Énergie électrique,fournier-sarloveze-r,Robert Fournier-Sarlovèze,Fournier-Sarlovèze,Robert,administrateur,1932,1932,self,,,Chamber of Deputies,Oise,"1910-1914, 1919-1932",Parlementaires et financiers,Société pyrénéenne d'énergie électrique,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Robert Fournier-Sarlovèze,prefix,roster
empire-parlementaires-financ-1932-afc92e,minesusinesredangedilling,Mines et usines de Redange-Dilling,francois-poncet-a,André François-Poncet,François-Poncet,André,administrateur,1932,1932,self,,,Chamber of Deputies,Seine,1924-1932,Parlementaires et financiers,Mines et usines de Redange-Dilling,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,André François-Poncet,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,mutuellefrancecolonies,La Mutuelle de France et des Colonies,franklin-bouillon-h,Henry Franklin-Bouillon,Franklin-Bouillon,Henry,administrateur,1932,1932,self,,,Chamber of Deputies,Seine-et-Oise,"1910-1919, 1923-1936",Parlementaires et financiers,La Mutuelle de France et des Colonies,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henry Franklin-Bouillon,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,syndicatprofessionnelentrepreneurstravauxpublics,Syndicat professionnel des entrepreneurs de travaux publics,gianotti-a,Antonin Gianotti,Gianotti,Antonin,administrateur,1932,1932,self,,,Chamber of Deputies,Alpes-Maritimes,1928-1932,Parlementaires et financiers,Syndicat professionnel des entrepreneurs de travaux publics,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Antonin Gianotti,prefix,roster
empire-parlementaires-financ-1932-afc92e,etablissementslieutard,Établissements Lieutard,gianotti-a,Antonin Gianotti,Gianotti,Antonin,administrateur,1932,1932,self,,,Chamber of Deputies,Alpes-Maritimes,1928-1932,Parlementaires et financiers,Établissements Lieutard,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Antonin Gianotti,prefix,roster
empire-parlementaires-financ-1932-afc92e,banquenationalecommerceexterieur,Banque nationale française du commerce extérieur,gourdeau-g,Gaston Gourdeau,Gourdeau,Gaston,administrateur,1932,1932,self,,,Chamber of Deputies,Sarthe,1928-1936,Parlementaires et financiers,Banque nationale française du commerce extérieur,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gaston Gourdeau,prefix,roster
empire-parlementaires-financ-1932-afc92e,parisiennechauffageurbaincpcu,Compagnie parisienne de chauffage urbain (CPCU),gourdeau-g,Gaston Gourdeau,Gourdeau,Gaston,administrateur,1932,1932,self,,,Chamber of Deputies,Sarthe,1928-1936,Parlementaires et financiers,Compagnie générale française de chauffage urbain,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gaston Gourdeau,prefix,roster
empire-parlementaires-financ-1932-afc92e,banqueauxiliairecoloniale,Banque auxiliaire coloniale,graeve-e,Eugène Graeve,Graeve,Eugène,administrateur,1932,1932,self,,,Chamber of Deputies,Guadeloupe,1928-1936,Parlementaires et financiers,Banque auxiliaire coloniale,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Eugène Graeve,prefix,roster
empire-parlementaires-financ-1932-afc92e,grandsreseauxelectriques,Société des Grands Réseaux électriques,grinda-e,Édouard Grinda,Grinda,Édouard,administrateur,1932,1932,self,,,Chamber of Deputies,Alpes-Maritimes,1919-1932,Parlementaires et financiers,Grands Réseaux électriques,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Édouard Grinda,prefix,roster
empire-parlementaires-financ-1932-afc92e,abeillevie,Abeille-Vie,haut-de-sigy-p,Pierre Haut de Sigy,Haut de Sigy,Pierre,administrateur,1932,1932,self,,,Chamber of Deputies,Jura,1928-1932,Parlementaires et financiers,Abeille-Vie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Haut de Sigy,prefix,roster
empire-parlementaires-financ-1932-afc92e,electriquelilleroubaixtourcoing,L’Électrique Lille-Roubaix-Tourcoing,hayez-p,Paul Hayez,Hayez,Paul,administrateur,1932,1932,self,,,Chamber of Deputies,,1893-1898,Parlementaires et financiers,L'Electrique Lille-Roubaix-Tourcoing,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Hayez,prefix,roster
empire-parlementaires-financ-1932-afc92e,agricoleoranaise,Compagnie Agricole Oranaise,hervey-m,Maurice Hervey,Hervey,Maurice,president,1932,1932,self,,,Senate,Eure,1912-1936,Parlementaires et financiers,Compagnie agricole oranaise,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Hervey,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,unionconsommateursproduitsmetallurgiquesindustrielsucpmihagondange,"Union des consommateurs de produits métallurgiques et industriels (UCPMI), Hagondange",japy-g,Gaston Japy,Japy,Gaston,administrateur,1932,1932,self,,,Senate,Doubs,,Parlementaires et financiers,"Union des consommateurs de produits métallurgiques et industriels [UCPMI, Hagondange]",Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gaston Japy,prefix,roster
empire-parlementaires-financ-1932-afc92e,unionespagnolefabriquesengraisproduitschimiquessuperphosphates,"Union espagnole de fabriques d'engrais, de produits chimiques et de superphosphates",jenouvrier-l,Léon Jenouvrier,Jenouvrier,Léon,administrateur,1932,1932,self,,,Senate,IIle-et-Vilaine,1907-1932,Parlementaires et financiers,Union espagnole de fabriques d'engrais et de produits chimiques,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Léon Jenouvrier,prefix,roster
empire-parlementaires-financ-1932-afc92e,unionespagnolefabriquesengraisproduitschimiquessuperphosphates,"Union espagnole de fabriques d'engrais, de produits chimiques et de superphosphates",jenouvrier-l,Léon Jenouvrier,Jenouvrier,Léon,administrateur,1932,1932,self,,,Senate,IIle-et-Vilaine,1907-1932,Parlementaires et financiers,"Union française de [fabriques d'engrais, de produits chimiques et de] superphosphates",Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Léon Jenouvrier,prefix,roster
empire-parlementaires-financ-1932-afc92e,chauxcimentsportlandhautrhinaltkirch,Chaux et ciments portland du Haut-Rhin (Altkirch),jourdain-p,Paul Jourdain,Jourdain,Paul,administrateur,1932,1932,self,,,Senate,Haut-Rhin,,Parlementaires et financiers,Chaux et ciments d'Altkirch,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Jourdain,prefix,roster
